accountId,DOTs contributed,Total PDEX rewards,Initial claimable factor,Factor
13YXt9D4LyCim5EB1wLmq5sjbRHaEXpeSWTrJEJJcDiePp7w,10,20.54816,5.13704,0.00000318517
126sguqk6HP8f775unpv9Fk7CQbEFXwB5CsUPcwbGVw8JHhK,897,1843.169952,460.792488,0.00028571
14NFUkJev2McRxNJggUXWbH9F12SEvo8pZRkmq5XTdg47LL4,15,30.82224,7.70556,0.00000477775
12YKLJo48w3iUF84Cs5joPvu9cWXCntAejkrFPidsbi7DP4e,5,10.27408,2.56852,0.00000159258
13KKzMVWSVTEiBuQkqESi2vQYmf6a2uWBDosL4h4VKBndXfg,20,41.09632,10.27408,0.00000637034
13ECAMUEQB61SZEh2RTB4EpaoZSD53L1ZuRCSAs9PJ9ueVfm,5,10.27408,2.56852,0.00000159258
15DcomWvRZuvPyZ6BuJFHKmrN3xtxMDASnF2GrHekwuNFqVb,10,20.54816,5.13704,0.00000318517
15ow587c6sZXX8JmB4pu55X5msq6EedH8thBVGxT6jeqhR8W,10,20.54816,5.13704,0.00000318517
11N1c5c9npXnnMu3zzAnxBnPa5eJojbBtP4khMQEc2vzfds,142,291.783872,72.945968,0.0000452294
136Jv6nZ3ms9LrjHHUDjdnVV2NUqiZwKjN8nikhB8rVvdj1Y,5,10.27408,2.56852,0.00000159258
1P68o3pQuJ5VF94JwR1urFQXkDFJy8px14P1Eg8QTsHFgWL,5,10.27408,2.56852,0.00000159258
123dCvRPTnK297cAbyqVpHsAm2crnsxsm9VJABW3w5fXBjb7,13,26.712608,6.678152,0.00000414072
14DhpgwhjoadBbsQQW5QURYAWtwoQBnvdh9npqK3ULLgvHDr,5.1,10.4795616,2.6198904,0.00000162444
13KFmJ6RH2W9ZQh66YgVm8Z5EKim81gnPG3ZRrLG3JchDLY5,20.15,41.4045424,10.3511356,0.00000641811
13jeh41zfV8mChc597e9AogmqDBFgdSfUUUJij8wkWjxs2RS,15,30.82224,7.70556,0.00000477775
14M9rk42sXijTjMH1vDm9wDEzB8iisLVEw91FvZgrBYXm2ds,5,10.27408,2.56852,0.00000159258
16DHyhFi9D8rgeL6axhYo6kDqSMofCaXp3m2cHfQGX6sDpP2,7,14.383712,3.595928,0.00000222962
13EL9nJK7Wnx7vEHEBBVvtXs41kwvnYqbJVRc22pNmQ46imz,50,102.7408,25.6852,0.0000159258
12EAsAqMCfK5ScNwzgaf9mMoFvpVG6arLrgGP5XBKMwqcAzE,29,59.589664,14.897416,0.00000923699
12DzbvvbFySuhHXwcn1TRxq5SKaUc63uHwLkqq9H53uGc4Nx,100,205.4816,51.3704,0.0000318517
1dwHH7P9MiDCHxwDH2FA38cPdJ4qNuSiQ2MgUjDWXv8xhG4,50,102.7408,25.6852,0.0000159258
1LC33J8BVD4DV8tX9vjMLYxh8FjhYbKAzpnKcDhS3DCfEk8,100,205.4816,51.3704,0.0000318517
14rADM3L8sXTu759nsHgJEqevvkreo48oNxGjPiApjbrMs32,5,10.27408,2.56852,0.00000159258
11HJZ1svgjdARCJZH9XcC2NqVzX1PWxVywB994nVchAyGkZ,25,51.3704,12.8426,0.00000796292
16hz4wezDkqg9Nsb3jUaVES6yT5KP5GVQhi1AiGHEJMAm7TT,25,51.3704,12.8426,0.00000796292
14Mh2XthFmuaXEodqB7T534gFKAqpX3k2B1hPWJ8JbdZYBBp,5,10.27408,2.56852,0.00000159258
1397R5TJM2mfeLcueoWc8ZsZdPapDJp5naCRMK3kBZ3qZevc,500,1027.408,256.852,0.000159258
14QR9M1N1E1zHodHsUtUgz1aqP5LoN68ytCpQMLZXCrXKE4E,5,10.27408,2.56852,0.00000159258
13Z1hfmnYkF9Fr9MURceGZhVdBanxdLLJMcLrF82KJANiwqF,100,205.4816,51.3704,0.0000318517
13sJVHNbGa9t1b5H4L25p84y2Dz2GbmZ8k8fFky1hTXMbcbi,250,513.704,128.426,0.0000796292
16GGcAn236srRyaSWQRcFBT64s3omMmfZ7687cdSyGbaPtmR,161,330.825376,82.706344,0.0000512812
15tn5xhSK58R2PnpFNMZ6h8ggP4aXYraxc1eTUpUHaR2PXJe,10,20.54816,5.13704,0.00000318517
15p5MzfrUwTrSUEKnjMLfxu1UZX1o62F2MsLmo7cdUWVn8uT,15,30.82224,7.70556,0.00000477775
12GrM8xxwbHEaeQyRGkF3s3uYBeYV8eYQaoqPFsiVWmgmuKa,20,41.09632,10.27408,0.00000637034
143v6WYFuez9ASUiDswq5ZbnsFMWAxr84s78t6KWXToj1MT5,10,20.54816,5.13704,0.00000318517
12QXPT2R6FF9zJ1BRY8rDhoGyHm6CzRGA1XBMQGmkm6uvCqc,5,10.27408,2.56852,0.00000159258
16GJZkuTStKLPY1ebfZHqAZN13U68N2nrHsaaCTG61Nz2HPq,35.5,72.945968,18.236492,0.0000113073
16LzN9rUQQoNFwb8jQeX8HjUUiuMZTsGtqk68Q5hhcSSdVdg,5,10.27408,2.56852,0.00000159258
1piP9tvxo8sARHGr4SnTBZqdKLKfuPjub9eyxtkxNMs3Rgf,100,205.4816,51.3704,0.0000318517
1hAhzD4A6qT9csqNceG4zK5QczBc7GpCLaiVNZaJuPjs3dc,6,12.328896,3.082224,0.0000019111
13idWSJAaB2F2jZ2UZ6xjoumurpUS13DshyjvSWR8rXXMgtW,99,203.426784,50.856696,0.0000315332
16548dT3dAWZuSGieXectWx2ayKFtrKq1vLViYEA3BzCm1zy,95,195.20752,48.80188,0.0000302591
1grNMPxedHVYBbmmv9W2rdK2YaooJRu5tyK16tTuBPj7qfF,5,10.27408,2.56852,0.00000159258
1ergL1nPUn9v8knuPvji8fFAYtTYLFQJdmvvf34swSSNP1D,132,271.235712,67.808928,0.0000420442
12nFjDSZimjnuQJxU2kd3nvMv61DiuSsvPjmMNyMG4Q7bbtb,50,102.7408,25.6852,0.0000159258
1121XNjQcx2J5BHj9nf2FeK9gvZZNBajQvJR9oPzwzeh9vTv,19,39.041504,9.760376,0.00000605182
11kKj9xhsTRvxf4DZxz7M26y1fh2DiFPpNBppZejkRBCqRU,19,39.041504,9.760376,0.00000605182
11FufVo4MXEqaMuEE7eWDV1qLS1Cs5kXRsJTYXG67VFkMv6,5,10.27408,2.56852,0.00000159258
131aNcokKztkUNd2EWL2xQBofbC9UfKGNR82zx5YXuxnpzVv,30,61.64448,15.41112,0.00000955551
16UWiQLmwMVRyw9WGB4boQFpXbkm5dY26d1CE8j1Wze2RU2c,9,18.493344,4.623336,0.00000286665
15AVUoK3Mn28d3ZZpMLoyA9ToP3GeZizHf7DvRZameTHwUyt,15,30.82224,7.70556,0.00000477775
12GhdEmqT9YWS4dcrNeaLboW7uivi6PZB8ATPAGRrw8qADbd,5,10.27408,2.56852,0.00000159258
16ktifm95t77TkYXMt8CdB8zcp7veAGWkDpbxycb9uvjzomj,50,102.7408,25.6852,0.0000159258
16CtNM2bx3zvnMRfDWAnWcMbeeYawSzgpC8TJeLuFFB9qTvP,139,285.619424,71.404856,0.0000442738
13uDHiNc8GFSDoHVKoHpCbJqFpt4zKpukDsqvDEHzg8RhBiL,5,10.27408,2.56852,0.00000159258
13Dw849kGZo5biP6yaMxYWvcjHNNs5e9a5aCJh8rjRPhm61X,5.85,12.0206736,3.0051684,0.00000186332
1gT3WRER7Byc6p2Lzbt5uCdCXGKvuKC8kGB8uHKG79Cy6Jm,8.2,16.8494912,4.2123728,0.00000261184
15SDuP8JQEMnDodF8u71npgN6QNfv9KR9bmz6FjVNwbXC1bB,73.69,151.419391,37.85484776,0.0000234715
1PCG3hYS6p5cskCpQZgzxMAENQ3nYzh2fuMqQf6fdsnsW4B,5,10.27408,2.56852,0.00000159258
13Tn2uSHwu3nBGNHm6PP7YDZHuAcpDP3Fvk6VU67gcqaM7Nq,20,41.09632,10.27408,0.00000637034
1173AaW7etmbpwjX2cRfNqi1o7E42D29KGGQ4RpWZRsntEY,40,82.19264,20.54816,0.0000127407
14MaXDS4GLB8MWkV9Ses1sqBNtCeny6fUWrhyrpCYq8P7MrE,40,82.19264,20.54816,0.0000127407
121doUVCe13NH3Ba1L2uRK8gmj7f981ekRBv4szGk1mShor4,23,47.260768,11.815192,0.00000732589
12sht65mh84cvZQ7Sw9PqYuA4QdEAeo9Z56VRNLuRUCcDCoK,20,41.09632,10.27408,0.00000637034
15ahgj8D8tnHDheEZUgkDopN8gzVfEsgWGbtjiAfmNw38dtS,5,10.27408,2.56852,0.00000159258
14aSshGMdX8Wk5HAksbTbSVzQdF28Neui2hNQ3S54baQMKko,200,410.9632,102.7408,0.0000637034
1629hEffAtfrMiUzndR6CHD8ir9L5fLx8FCn3VYbegY64jKo,90,184.93344,46.23336,0.0000286665
16Roum95HtRZeVQyfb2PNNsyx9cEPaJiQERSDvvrp87zhWq9,10,20.54816,5.13704,0.00000318517
1hdMV3tzYqcukMQ6LZwm6p2X6FDMqoCYCAsEA75v8fBhUV1,30,61.64448,15.41112,0.00000955551
164yzq1vCziacazGYgno3AKLxp9hnXgB24DzVcugLZ9V9RXa,5,10.27408,2.56852,0.00000159258
1LNKM37p34qLCnsXtWYFp6nsHrvfm8eYLp6V2mFDw4N8orZ,8,16.438528,4.109632,0.00000254813
13QLKwZ2BGk9XY5zMnfFZFd5nw97HQsVVYHPgji2Lqe12JaK,400,821.9264,205.4816,0.000127407
131awubqKiXq8vXfdXXCiikFi7zVHuBbgo2QojZiREhMeHhC,5,10.27408,2.56852,0.00000159258
14z15PEsSm5xsZ2mUWWoLVxZZzNjn38XHQU1p6cFA73v7agu,20,41.09632,10.27408,0.00000637034
1268gfk4mqqpzimvx9HJvzA6whz42yJQJERFtg7Qf86B9b2B,5,10.27408,2.56852,0.00000159258
1CY3TvNz4JNax5VB8bEr11UzAdZT21z2JvgYhMfqPNruCmK,25,51.3704,12.8426,0.00000796292
1c1EnaqF1xZYA3i5iszFLUkUEVnFcsq1tno6ktbVHKADc26,30,61.64448,15.41112,0.00000955551
1NW6MJ4Go9scL3GFG257VHjgPyjX2U5srbKhZ1UsKjrQJsc,5,10.27408,2.56852,0.00000159258
1n2DgYrjNXcB2dvVefemNhYd3AXZYFcT7fZQhTg6kygBMRF,5.5,11.301488,2.825372,0.00000175184
15oZczmk8G7vmnk2U6NwomTvQvfBSZSB3TuksskxBfGonP8s,5,10.27408,2.56852,0.00000159258
13XtsLFe8PkbpqZkysDRZFVGpELRJptPzVf2n6Ct78ZdNmLP,7,14.383712,3.595928,0.00000222962
12sbAL9crS9ig3oxtbr7cbb4CMMeVX3oq9U1RUv6TsK7Nmi3,10,20.54816,5.13704,0.00000318517
12raXrBSvM4cSauArGnWpa2pDiQzLixCzPJHdeR5iTvjMt2r,10,20.54816,5.13704,0.00000318517
16PCH69vKmvf5QrVCxH8wv2iFukRCFw5NhF9FbGZGLaMZzfN,101,207.536416,51.884104,0.0000321702
12uTCuZW2aj5KLYv7vMQZYACRZuGn8cQXSFgzGEPodJ8v9X4,5.18,10.64394688,2.66098672,0.00000164992
14zzhbc9KtWmA8PfegnkBc89bwHQwv8Xn6MByhLkCr5U9UB5,7.9,16.2330464,4.0582616,0.00000251628
15huCaFT1d1GTjaDU5u3fbR4LtAm7M9443EsgeUYtybxyQB2,5,10.27408,2.56852,0.00000159258
14QVmdmejBMoUGRGTNLb9icMJXurrQqm5naGwGAPkXQpkiiG,5,10.27408,2.56852,0.00000159258
165TCoXfFgTGPXG7m5xQHKTrbi3xXRyiXY9ioBLCwtzoL2aE,8,16.438528,4.109632,0.00000254813
13pme55y1mRpYEUn28MnJHDcNcgiuGG5TEA7okXo9pvqwpm6,7,14.383712,3.595928,0.00000222962
13pG9v4xUH5oaDe8u3ujyLJgnZA9V6aNh4293boYf4KsT4dQ,555,1140.42288,285.10572,0.000176777
13SkN968LDHcS8dUsdF8i1uDGCpgkN3D61JgbX6EgKbXW9Yo,6,12.328896,3.082224,0.0000019111
14TNeqk3YwjgrH8sp7dMA8ZRA3YrZeUoLEz1XupcVMDTF3US,15,30.82224,7.70556,0.00000477775
158dsni6pFC25AxFDqLR6V4ZZNmzCzBPaXQcm4mcTjezUuyR,5,10.27408,2.56852,0.00000159258
13pkdUPGAxhCcnLyKV3dpkxa3MANuwd1hFkfsXcFDfeHpzEF,10,20.54816,5.13704,0.00000318517
15ybNaVafgr8pNxRKQCGxj98YY7uopT48TG3XiTKRwbXjm4x,30,61.64448,15.41112,0.00000955551
133PQiSKm9JHXHyFktj6oHMaqd44BjA1io7MuHPkvu52Qa5g,25,51.3704,12.8426,0.00000796292
14MAijDu8gqSBiYfWxh4vgPg9MQ5BZXAsjgaRTiDeShzQaQt,5,10.27408,2.56852,0.00000159258
15MxMW2ZdsZ5qT2UqPWGV9rwzt7aXapWvNB6YGidSWecHh7y,10.4,21.3700864,5.3425216,0.00000331258
12v6BCEWxtgB7EHZBxPAwMLKJBiAnFU2gCnZpxN1chTMtdLL,6.73,13.82891168,3.45722792,0.00000214362
14FqKEL6821bMct6sL6CwBpdG9cBerJouYFLbd11QgXN8Tz6,67,137.672672,34.418168,0.0000213406
12sFa2ffa9Jz5zzeQT8jonErsvEiLUxapATMvjyQg6Yg8VaL,50,102.7408,25.6852,0.0000159258
145LRiFzeYiELqf6wUSrNk3454NPsvjYVMdWkvPHjd9MnuKH,5,10.27408,2.56852,0.00000159258
14e22Ss3WzGfZQjWqqo1CJM3gE1f8omhFYPaBdjvfS8EaXzn,5,10.27408,2.56852,0.00000159258
1xcfLSF6QkWqytyMmpBqQpqN82UUGzvDCfT3eG3YiAe4Lic,5,10.27408,2.56852,0.00000159258
15VHfqcgYy3eZiDUrqBqJF3xTQ9cVGEUnhx6XSkaAMgbNqgK,20,41.09632,10.27408,0.00000637034
16kQjiDqkq2mvhhxeJtNBygnWsyE74qswopeykw2nwvc6ruW,6,12.328896,3.082224,0.0000019111
16iTsG5csPzYacXBENHv9CQFT2FAv91E6nxr4q4c2FPZyg2W,25,51.3704,12.8426,0.00000796292
15m6eU8Bp2UicMtf7hLEqLGPoRCaX1ZmmHUxjzfmf9WEUMtj,30,61.64448,15.41112,0.00000955551
1xn2Dtz3ypRx8FXvHC3YuceQ3cL1VUJt3d29gKFmBq3ZS2N,5,10.27408,2.56852,0.00000159258
15cYQTCVgHcR2ktuY4nFQdd1ib5U27BeiHSFKhfJx9KQmNYM,15,30.82224,7.70556,0.00000477775
14MTi2AAVucdDNdhjYNMzBUWs7QA4SEiHFAykgnT7uui1pX1,200,410.9632,102.7408,0.0000637034
14TERqo2ZU2EmxwZvwQVYUHSjq9EqDJjAv8FNphrmDeKsELz,10,20.54816,5.13704,0.00000318517
14WC9aHhhghq1ZAzxtoAXt36mKTsiTQ2whA44jV5PNsw4MWP,20,41.09632,10.27408,0.00000637034
14M9nhWQbn6vc2moNfyn4MvzLbjuhxjwsEtJdft8EHb9BnTD,5,10.27408,2.56852,0.00000159258
16LsABptTf1QFjGmSi2o5FBYeEzfXFfpCwXvupK9q7PGtSC2,10,20.54816,5.13704,0.00000318517
12vKAY1dbMGYJMxcFNN3BTffzWGLaG4ZRm4QwrArmAKFDQJR,10,20.54816,5.13704,0.00000318517
13jVQBBre7fx6GdVWizwdeM6cdgjiou8urWY6zyybCh1tSD2,45,92.46672,23.11668,0.0000143333
12YsPubUdEWahbbgJRteBf84GC4WhBzkALr8hnY6vjbP866Z,10,20.54816,5.13704,0.00000318517
15rJHzHh9XxpEF9J1KUAVKgmEzEowb9Vz5jzqaHfMkn6WdZE,5,10.27408,2.56852,0.00000159258
158FFBm7PNgZLV9zuiH9i9UVYypFGiTaEAYWz6YzxMZbTARa,64,131.508224,32.877056,0.0000203851
1VyqXnWvmXT7Kxqsy5dnwi4ieqmSotaGBrS4UbLW4Vq41rd,5,10.27408,2.56852,0.00000159258
1giV5MKk7xwXvJpkFkb1b9ur5W1KAsBUCqeHWC8JPLjDRFk,60,123.28896,30.82224,0.000019111
1532nvv3NA4rwU3QjqchwKtyhyaLrsMXRAaqgci7tW6UvS1m,5,10.27408,2.56852,0.00000159258
1BuEC8LYhn8XXjx4LanfA1DdiuXyGYdst3J8wohwMZ9sVFk,100,205.4816,51.3704,0.0000318517
138XuUwYCnQqq2G6YT3ioMFpJvrQXFQRMMidaH8oRcX9HbJT,5,10.27408,2.56852,0.00000159258
12MnyR5gLGsnZrCNHEBgoyW8AhVYNn4vXV4nLwcdko4F7EzS,175.5,360.620208,90.155052,0.0000558997
153LyVo8Cuk2dookryNMvDmpKYdKbQNLF4Bkkgw5KB3wS7cD,10,20.54816,5.13704,0.00000318517
13rNVHn2tD7VB9cqDvUGhbbjMTtJuoUsigRVqS6sJvuA3eEW,40,82.19264,20.54816,0.0000127407
138gtHfRkK2fxwcwsWnZrbQWsoxzcZagsn9D22sRyKuguqBg,291,597.951456,149.487864,0.0000926884
1BsMQE6eCZpcpsakdZY5iZyqavezG9k3HKtbv59qnzQRLzF,10,20.54816,5.13704,0.00000318517
16M8GZWSTKwYRikuhs6AnBhUNRa5JR8WvDaVdotCXKkz97ed,5,10.27408,2.56852,0.00000159258
162L4eBTdbXze3Q4aVd72HTRSFZ8XmbtNnxE5Lpugj8rEvoK,30,61.64448,15.41112,0.00000955551
162J4ojX7RY4GFGsRCHKimzYJmGcie37VezqnwRhjErnQHZi,20,41.09632,10.27408,0.00000637034
168T1omEVuAhHtmuh3bZ2BSyiDLVhmdj4geh7vLFeQ3pKWrC,50,102.7408,25.6852,0.0000159258
11C2vJ3iTxnZdn3pnu3KhDmKFGjDxXENCdpXbkk8EtzJiVp,44,90.411904,22.602976,0.0000140147
14869oxCVy1pjjXiXb52Z8PRqD2Mfo6Vf9d9rUAybvWcvzNF,112.5,231.1668,57.7917,0.0000358331
12TBXu8Av2UZNdnGgh5Y9qzfwc34PMv5AnM5aPMbhWcGcPgP,15,30.82224,7.70556,0.00000477775
1CaXBXVGNbey352w7ydA1A2yDyNQLshycom8Zyj69v5eRNK,20,41.09632,10.27408,0.00000637034
15MwALch74PhBp3Ssg44s66Jp1LBw4mievtPMX2dwYFcWz7K,5,10.27408,2.56852,0.00000159258
1hTHWGaRhzupkmRb4rwMtDgMbKDMN3Vau8BwFnHQgM4H7bR,102,209.591232,52.397808,0.0000324887
14rbtCTtGq1T9J7GeaBkhCwWZDS5okS4AXagR7enHyusAdm1,5,10.27408,2.56852,0.00000159258
115EFiNso4v3KFjReG3hk3HT26wFxGihRa6QG5XzMVMPiMu,100,205.4816,51.3704,0.0000318517
126KVbe55hXvZQrTRZok7CfhJ5W9NWUWXXpf4GZs8pfa5wNS,5,10.27408,2.56852,0.00000159258
1PC43cyVr36K5dvR3g414mSk44YHatKUgccDV7V6XpZeW4E,5,10.27408,2.56852,0.00000159258
14dNJRHDzRuJ87APVS5Jyy5WwvvVSf92GDGRdQ3upxXUCrJn,10,20.54816,5.13704,0.00000318517
12MznHbMvuT2aSR6kMbgYFozho5B3bWzG3hqYkcwdwxHYTwz,10,20.54816,5.13704,0.00000318517
13NDtCAFaTDsCwxpZVcvFuxPT3QYfshGkjRi81MErA59oA9x,5,10.27408,2.56852,0.00000159258
14H2ZxrY8YSMAadHc2pQReGQ6s7KmFNo46pHJXLqd2kRNxAj,38,78.083008,19.520752,0.0000121036
1362ug51iMM5S5mjvyYi2KFTLqjsSoYgoiWofypX3Bm4Yz6o,5.05,10.3768208,2.5942052,0.00000160851
12mXjuY4FBsFKF2Es1ut6ofz89SvvYx4msHWwr817rFcRT7Q,30,61.64448,15.41112,0.00000955551
164jqXne2F5EjiD4KfY7XFZG62ksTSE7sk2EBU3iPDu25YKr,50,102.7408,25.6852,0.0000159258
16Ui2nChesuxzo5xPTg7yNxMN8ttkPjTTf1QAfJf2KDaJgro,10,20.54816,5.13704,0.00000318517
14wrJToEu3hXueBJaghFbzgmvWfanq8zXEvRAUEDhxCE5YDK,70,143.83712,35.95928,0.0000222962
1uxfDP2YJu6xoV8pXPnejhNPHnYTXVVJQBg7GdcqEhhCaxQ,20,41.09632,10.27408,0.00000637034
12KTh88mU3ULFzGyV7cBoGU3ymqu4C3H82RJ3SKxmNsMukak,25,51.3704,12.8426,0.00000796292
13W8y4PjYFLxXWbVXGmSPwhMbFJ9Gu6Wo95bJuwqDaWAKWVe,70,143.83712,35.95928,0.0000222962
15T6NVupCysNTBTaknVWjRqme4bMBSMy29XgVfyeZ6Wi43C5,5,10.27408,2.56852,0.00000159258
12TUqcUwTuXFJnNUkLiZozASDD1JnoLjrFR9quorr71vujzA,35,71.91856,17.97964,0.0000111481
1NmEvViCTz4cYttAyE9z9hVRMqSJaoJ3sEobeSmNF91MsNA,20,41.09632,10.27408,0.00000637034
12mrdJbgVZiftNV4ewxynh8etfdNn9Uhq4KsE8hdHBq6YXsL,80,164.38528,41.09632,0.0000254813
1299HudksgZQJ88RybrujnmoF4EheeiSzMvrJKymoao5iLxJ,6,12.328896,3.082224,0.0000019111
1EahVMPM1xSiR2pquQ1jf1Aicn9hV2GaD3Ag4jbGet7VAA2,50,102.7408,25.6852,0.0000159258
14GWNyLQHnPXnaVejQ4K1E2HJf4vBUVXMysuScycwghKrsbr,5,10.27408,2.56852,0.00000159258
12e2ReimhSBWNzkKv9Jjirqd5PwregbB1vcxLpDKX1MaeRzK,6,12.328896,3.082224,0.0000019111
15afSmhmtKMgXcJnyvqJrJxFjngwH2H6VyGsoStTUGEX7RKK,5,10.27408,2.56852,0.00000159258
1WGCFq735kgohMCbcCmFgLHPRiCMeozDkDygtLq8mMNHtZo,29,59.589664,14.897416,0.00000923699
157nRotzFaRukpmJ15862iQHJfCoCxj4rvVR3wfUpRk3p7zE,10,20.54816,5.13704,0.00000318517
15Zyh5rYuk9Lfkpy1Fr8r6LQhVuiqtmZCAL6bFS4chSMFbWu,82,168.494912,42.123728,0.0000261184
1ecs8cnm8LiBH4od48LHy9R8dg78MUqHZaCxxZ6uBFrpRYS,400,821.9264,205.4816,0.000127407
15G1b3M9LBo2NrPcTLrZzihFBiMM45uN5W8zEciBGYCSEM2Q,25,51.3704,12.8426,0.00000796292
1zyWjQSSksEtazRuqReHXgUPk4PFmZHuLfs7AwWx7TtnCXa,35,71.91856,17.97964,0.0000111481
158N7fX8ycut59MwL2ucwDNP1KRJvxK8P4XwhfBgZq9eDp4P,8,16.438528,4.109632,0.00000254813
16XneSWFmHMbTzjG8u4QBctuK86DRuNqxspDam7BVrZmAL78,11,22.602976,5.650744,0.00000350369
162jhr78Z9AooMPEAV8wJTjxsars4eEsYUWYunGWt9e3tEBB,6,12.328896,3.082224,0.0000019111
13axwkXDp3hWoDRa6HW8CpoxKwWa3aMgb6W47rWSp8T4C3bv,15,30.82224,7.70556,0.00000477775
12LHcrFtG28V6mih9hnqNy5nw8ceA3uWhR2dzH6zB2KVuFFt,49,100.685984,25.171496,0.0000156073
1sCoztvDXxGzBdwiduATZVs5hBh4Df1ersamMzzhjesjKbf,6.5,13.356304,3.339076,0.00000207036
13ovQuWsfah6BbQbPJy4XxE8TxNfCusK8zS3ZpspUs7EM4VT,5,10.27408,2.56852,0.00000159258
131gc3Rhehos124vw8MzgciiA5GPxZCJVAMgyc68eh81Kx2k,100,205.4816,51.3704,0.0000318517
16cWY1EpbTNRq6Vp5rRy2Vo2EaPcYtNX5fbKqovAyf23LQX3,5,10.27408,2.56852,0.00000159258
168MmQ16CYkBoKKUDUuVXigFo34N6eXa1QLdNn3CpzmQQ2KN,130,267.12608,66.78152,0.0000414072
12gCzLQ7KDUKWKzXmH88pFpbdSDEeA9DSRs1QXHWiyAYRSsi,35,71.91856,17.97964,0.0000111481
14mZiZXqTnK6vy38YgU2DZjitrj11yv6GJq1AavtonvHCeMk,1210,2486.32736,621.58184,0.000385405
11o5saom9uv6jjU6Yd89RL43HZdP2a7ep96wBKTwmoNW9Vq,11.5,23.630384,5.907596,0.00000366294
123uyzPbsrnwHmdB4ifpVux8zbjaAQTtV1JVVtDZfHUs8NUx,20,41.09632,10.27408,0.00000637034
127BcWiLiiDKwdeaBATF2GwPmz3tFe3VGoPGdrQFkb3gUyHY,10,20.54816,5.13704,0.00000318517
16AXxmjYEbYvx7SbQDMzHmGJvQnZwxfSTmFiuJo8x6HrrEbt,10,20.54816,5.13704,0.00000318517
13rovLyh788kJQr29L3fgPhvarwEJLctjBs6euCLKaDUb3Xj,99,203.426784,50.856696,0.0000315332
1HfhjhEwniBjpeJfbkW7oJHDph18FCYBdZ2S4jdTyYxcKva,20,41.09632,10.27408,0.00000637034
12iio2F42YW97GCBP2rAZQVSfxGo25AC7oxRSF4AeS5HY6hL,5,10.27408,2.56852,0.00000159258
14dAW5EV4Tfz9KUni95SV9vHHnyCqVkFRNNjGU462qMvE5C5,5,10.27408,2.56852,0.00000159258
14CZQxCUrGT5T68y9Mb1NXsE47j3XMB5ds9FDGpD8Mxu51d,50,102.7408,25.6852,0.0000159258
1Yj77xHHGurDfdj541MHC9NGpfH3eRQ7xbNWYNJCkG1pEPn,5,10.27408,2.56852,0.00000159258
12QjLLM2zjB8WrTJuN5bWQkUPgdCqyLTcJ1sNCmGJBy5XoXZ,5,10.27408,2.56852,0.00000159258
14iriENQeXhRCcFQHgLw24UefdKnhtP25qbxScwn6MMm5PHG,254,521.923264,130.480816,0.0000809033
16PrTETZnaSes5kuV1PNNmcQgAQdk8qyGuD6tuDictKXeLyj,30,61.64448,15.41112,0.00000955551
121kk6LtVPSLWanWD75UruyV9Nu1ihk6mgvgCE9M3CP1NMoW,200,410.9632,102.7408,0.0000637034
1ChFWeNRLarAPRCTM3bfJmncJbSAbSS9yqjueWz7jX7iTVZ,5,10.27408,2.56852,0.00000159258
13zvuhQCgLw9bmB4bK3kJofzcLrcyBq2HjS1ZLf7CwyJoFa,5,10.27408,2.56852,0.00000159258
1bKdAd8HDh1dnP4tgNS4T3YekqXb2LX8QZmqGRTEy49ChKW,50,102.7408,25.6852,0.0000159258
1UC6btG69Hr4iMNzGZbgnrDX6ky8aGxvZY1drhA5cqsXsQJ,10,20.54816,5.13704,0.00000318517
12pmtmPHQL9KnjQC3RtQ8BAxV8uRsVsyiXZyR35rWPBp8F3D,10,20.54816,5.13704,0.00000318517
131NqHcYnhjg3L6Xfr2Rj8oUftoiMXiLVorTJSUu7tpVVF71,5,10.27408,2.56852,0.00000159258
16LgvpAvZ2LJXtBFduTpG2quNjfzjPHHTLyDSCv9EpongFoo,40.5,83.220048,20.805012,0.0000128999
15DkULoP9zHccdLfFDYS5pHvKtQcUqkpdmwHS8X1pykp1VWY,10,20.54816,5.13704,0.00000318517
1F9bXiHQoatMFixRzmC2J4nCrifmLiS7cimyGoBVz9S7e4d,10,20.54816,5.13704,0.00000318517
155DjWgc4JxfRNP7RXYELcQtYYFZDyhAk16UemxUXqQ9mCvo,17,34.931872,8.732968,0.00000541479
12Nc51j485MbfZEABmFAUEWAybpySxixx9gm8KRsmaF68p3F,5,10.27408,2.56852,0.00000159258
14DReLmh4VU4rZE35BephVZwgUzSomsSD7toA7YedKNFZUcf,300,616.4448,154.1112,0.0000955551
135grMguymhTi8RkkQNUUtgbK3w1xWo9DzUUYaFaYVYWyLtQ,100.5,206.509008,51.627252,0.0000320109
13bCGag2mswdD667EkZmwjZEWYNotNJ17niSjThAEdurbFXf,25,51.3704,12.8426,0.00000796292
16MU26cEZDqsm1z7VdTYCAbGTtcDbTN8MJ1xrBS6W4cnNKvU,20,41.09632,10.27408,0.00000637034
15MYyAmrevdn2nHABtgpFVTP7Qkv6TsPxdDeuRYRcdSGGg5c,15,30.82224,7.70556,0.00000477775
14zvgCbqfe2L36zkuJSGa958jDwWcwagsVRj63XFXVQUV5Qo,100,205.4816,51.3704,0.0000318517
1EjCGAk1K5M8oKR7oz27as9tdNgs8JzFFcjiBivLe93LDiR,6,12.328896,3.082224,0.0000019111
